Município,Valor
JUCURUTU,0.0001092001092001092
CURRALINHO,5.715265474081271e-05
ATALEIA,0.000236630383341221
BARAUNA,0.00040290088638195
PRATAPOLIS,0.00023348120476301658
FORMIGUEIRO,0.00045344619105199517
APUI,0.0001341741580571582
PONTE SERRADA,0.00034381983840467596
SAO TIAGO,0.0002737226277372263
ALHANDRA,0.00010138389009986313
SANTA BRIGIDA,7.110858280594468e-05
PIRANGA,0.0001701258931609391
PASSA TEMPO,0.00024823135161970955
RIBEIRAO CASCALHEIRA,0.00019362958660083262
IARAS,0.00021015025743406537
TAQUARANA,9.964129135113592e-05
CANTANHEDE,9.04281774200841e-05
ARAGUAPAZ,0.00012848515996402416
ACEGUA,0.00020234722784297855
PIRITIBA,0.0001201730491908348
DILERMANDO DE AGUIAR,0.0
PIRAUBA,0.000278836323078353
PIMENTA,0.0003453038674033149
MATINHA,4.2585810407972066e-05
BREJO DO CRUZ,0.00014078558355624384
TAMBOARA,0.0005816207832493214
RIO PARDO DE MINAS,6.442261233693027e-05
PILAO ARCADO,2.8429282160625443e-05
ITIRUCU,7.982120051085569e-05
MOMBUCA,0.00028506271379703536
SANTA RITA D'OESTE,0.0004020908725371934
VERA CRUZ DO OESTE,0.0005914360066240833
CORACAO DE MARIA,8.890864636585908e-05
ALTO JEQUITIBA,0.00048186965425852307
BATAYPORA,0.0002643404705260375
COROACI,0.0002011465352509303
GAURAMA,0.0007287301876480233
CIPO,0.0001152604887044721
PAULICEIA,0.00026831231553528306
AGUA PRETA,5.393452348848498e-05
DORES DO RIO PRETO,0.00044306601683650863
JABORANDI,0.0005758710048949035
CAIUA,0.0
MORTUGABA,0.00016594756057085962
BAEPENDI,0.00026043023074118443
POCINHOS,0.00010690613641223006
DOM SILVERIO,0.00038226299694189603
TEIXEIRAS,0.0002570694087403599
SAO JOSE DO CERRITO,0.0003670622782332069
ALTO DO RODRIGUES,0.00020369364475828354
HELIODORA,0.00030344409042633893
JOAO LISBOA,8.424599831508003e-05
CRUZALIA,0.0004887585532746823
NARANDIBA,0.0004078303425774878
BRAUNA,0.00017418568193694478
URUCANIA,0.00019333011116481392
MIGUEL ALVES,5.911388289539799e-05
ITAPICURU,5.573669983000307e-05
ARRAIAS,0.00018986140117714068
ITAGIMIRIM,0.00014652014652014652
JOANOPOLIS,0.0002249212775528565
DOM BASILIO,0.0001633986928104575
GLORIA DE DOURADOS,0.0004020100502512563
SANTA CECILIA DO PAVAO,0.0003036744609778318
PRESIDENTE TANCREDO NEVES,7.141836880445651e-05
JACUI,0.0003900663112729164
ITABI,0.0
SANTA MARIA DA SERRA,0.00032071840923669016
ANAGE,9.256259545517657e-05
NOVA ALIANCA,0.0002829654782116582
CAMPO BELO DO SUL,0.00043153049482163404
BOMBINHAS,0.00034423407917383823
LAVINIA,0.0
VICENTE DUTRA,0.00021743857360295715
BUJARI,9.596928982725528e-05
CUMARU DO NORTE,0.0001453382748346777
MIRAI,0.0001985308715505261
COLARES,0.000164866870002473
RIO PRETO,0.00018231540565177758
PALMA,0.00015126304643775526
TARUMA,0.00019758940920766647
ACRELANDIA,0.0002582311168495804
AFRANIO,0.00010095911155981827
CRISOPOLIS,9.450455984501253e-05
ALAGOA NOVA,9.559772477415038e-05
NOBRES,0.0001956436676666232
LUIZIANIA,0.0
SANTO ANTONIO DAS MISSOES,0.00029850746268656717
CALIFORNIA,0.00034859400418312805
PIANCO,0.00012413878716404942
IBIRACI,0.000286000286000286
MARUIM,5.790052689479474e-05
CANAPOLIS,0.00030918272699165207
ARAUJOS,0.00021274332517817252
DOLCINOPOLIS,0.0
ROSARIO DO CATETE,0.0
SAO JORGE,0.0014204545454545455
NOVA SANTA ROSA,0.0007258649891120251
CONCEICAO DO PARA,0.0001807337791433219
PINHEIRINHO DO VALE,0.00020412329046744235
MISSAL,0.0005605381165919282
CAMBARA DO SUL,0.00015610365282547612
CAMPO FLORIDO,0.00024186721489902045
SANTA BRANCA,0.00033654169751632225
NOSSA SENHORA APARECIDA,0.00011352026336701102
TREZE DE MAIO,0.00028196813760045117
SANTANA DE PIRAPAMA,0.0002635393332454869
CHORROCHO,8.928571428571429e-05
CORUMBATAI,0.0004921259842519685
ANTONIO JOAO,0.0003325942350332594
AGUA DOCE DO NORTE,0.0001833348611238427
MAQUINE,0.000299356383774884
FIGUEIRA,0.0002598752598752599
GUAPIARA,0.00023494860499265785
ITAJUIPE,0.00014707324247475241
RUBIM,0.0001950078003120125
COMENDADOR LEVY GASPARIAN,0.0002332089552238806
DELFIM MOREIRA,0.000249500998003992
SAO PEDRO DO TURVO,0.0002598752598752599
CONFINS,0.000588235294117647
MORADA NOVA DE MINAS,0.0003367003367003367
CAJOBI,0.00028312570781426955
ANGELINA,0.0006325110689437065
ITAPEJARA D'OESTE,0.0004134281461881925
SAO PEDRO DO PIAUI,6.981290142418318e-05
CANDIDO RODRIGUES,0.0007145409074669524
REDENCAO DA SERRA,0.00026048450117218026
SAO JOSE DE UBA,0.0002775464890369137
VICENCIA,6.102770657878677e-05
CARMO DA CACHOEIRA,0.0003283533081595797
SANTA CECILIA,0.0006115272894052897
BOTUPORA,0.00019745285813012144
VALE DO SOL,0.0002536354413256679
BRASILANDIA,0.0002531004808909137
NOVO AIRAO,0.0
QUINTA DO SOL,0.0
ITAPUI,0.00021205909380080584
JACINTO,0.00016229814168627768
VILA FLORES,0.0002944640753828033
SANTA BARBARA DE GOIAS,0.0
ALTINHO,8.70170553428472e-05
TRES BARRAS,0.00020654755757513167
APIUNA,0.0003687315634218289
ERVAL GRANDE,0.00020751193193608634
SABINO,0.00017812611328820805
JAPURA,0.002221235006663705
PINDOBACU,9.95123892924669e-05
SANTANA DO CARIRI,5.6458897922312554e-05
WANDERLEY,8.210180623973728e-05
MARIANO MORO,0.0004977600796416127
GARUVA,0.0002705042198658299
GOIANDIRA,0.00035555555555555557
PADRE PARAISO,0.00014813351767726645
DONA FRANCISCA,0.00033344448149383126
ROSARIO OESTE,0.00017591180954614754
NOVA TIMBOTEUA,0.00012898232942086933
GOVERNADOR LINDENBERG,0.00031055900621118014
RODELAS,0.00010590976488032197
ANTONIO DIAS,0.00032345013477088946
SANTA ERNESTINA,0.00035790980672870435
BOM RETIRO DO SUL,0.0003228410008071025
SAO GONCALO DO PARA,0.00023815194093831864
CLEMENTINA,0.00022838871759735068
ITAGUARU,0.000384172109104879
ABRE CAMPO,0.00022314787265694734
PRIMAVERA,0.00027631942525559546
SAO GONCALO DO RIO ABAIXO,0.0003630093474906979
BARRO,8.788118463836892e-05
SANTA IZABEL DO OESTE,0.0003379748546708125
MUNHOZ,0.000333667000333667
SANTO ANTONIO DO JACINTO,0.0002585315408479835
RIACHAO,0.0005526388505111909
NIOAQUE,0.0002164189871591401
MANAQUIRI,3.0258101606705194e-05
GAUCHA DO NORTE,0.0005140066820868671
SAO PEDRO DO SUACUI,0.00019223375624759708
PERITIBA,0.0010869565217391304
MOEDA,0.00020267531414673692
EXTREMOZ,0.00010367708045341443
BARAO DE COTEGIPE,0.00015105740181268882
JESUITAS,0.0004801920768307323
MARIPA,0.0007165890361877463
IBIAPINA,7.973845785822502e-05
SAO DOMINGOS DO MARANHAO,5.816658911121452e-05
LARANJAL,0.0006915629322268327
BREJO GRANDE DO ARAGUAIA,0.0002714440825190011
NOVA LUZITANIA,0.0004807692307692308
ARACOIABA,0.0001446968600781363
MAGALHAES BARATA,0.00023329056339671062
SANTO ANTONIO DO TAUA,9.39908515571151e-05
MALHADA DE PEDRAS,0.00011963153487259242
TOMBOS,0.0005095541401273885
ITAUEIRA,9.067827348567283e-05
ITATIBA DO SUL,0.00030950170225936243
DATAS,0.0
APERIBE,0.00016805310478111083
VILA MARIA,0.0006876002750401101
ITAPISSUMA,0.00014869888475836432
AGUA AZUL DO NORTE,7.242440702516749e-05
CURUA,0.00013710838417769247
PONGAI,0.0002941176470588235
VALE REAL,0.00033439224209998327
CENTENARIO,0.0013903371567605145
TARABAI,0.0002652519893899204
BOM JESUS DO GALHO,0.00020185708518368994
IMIGRANTE,0.000967741935483871
ITATIM,6.878052135635188e-05
COCAL,0.00010773927096426648
NOVA MONTE VERDE,0.00043117387086342567
SOUTO SOARES,5.865102639296188e-05
CONGONHAL,0.00024830326104949513
TAPIRAMUTA,5.8913632614587014e-05
VIRGINIA,0.0002308669052291354
SAO JOSE DO GOIABAL,0.00037126415444588826
CACHOEIRA DE MINAS,0.00025908973141031176
UIRAUNA,0.00013071895424836603
VARJOTA,5.413892046992583e-05
DARIO MEIRA,9.501187648456056e-05
INACIOLANDIA,0.00032076984763432237
SENTO SE,4.879357876503452e-05
PAULA CANDIDO,0.00010434056761268782
ACAJUTIBA,0.0001316915783235662
FELIZ NATAL,0.0002754441536978378
SANTO INACIO,0.0005539143279172822
AREIOPOLIS,0.0001792435920415845
BERURI,4.976857612103718e-05
SANTANA DO JACARE,0.0002068680182043856
SANTA TEREZINHA,0.001182033096926714
SAO VALENTIM,0.00245474071801166
GENERAL CARNEIRO,0.001251788268955651
BENEDITO NOVO,0.00059447983014862
ARABUTA,0.0014061401453011485
SANTA TEREZA DO OESTE,0.0005942947702060222
SAO JOAQUIM DE BICAS,0.0001866368047779022
COLNIZA,0.00012543588971676575
IPUACU,0.0006597176408497163
NOVA BANDEIRANTES,0.000318775900541919
RENASCENCA,0.0007367025195226168
COTRIGUACU,0.0002470599861646408
APIACAS,0.00048623942429252165
SALTINHO,0.0013319126265316996
MARIOPOLIS,0.0007539203860072376
PATO BRAGADO,0.0008796622097114708
SANTA ROSA DO SUL,0.0005968011458582001
NOVA OLINDA,0.0008445945945945946
IRANI,0.0004762811964183654
ALTO ALEGRE,0.0030998140111593306
VITORINO,0.0007289692374981776
GOVERNADOR JORGE TEIXEIRA,0.000671591672263264
GAVIAO PEIXOTO,0.0010384215991692627
NOVO HORIZONTE DO OESTE,0.0006003121623244087
PINHEIRO PRETO,0.0013904338153503894
CURIUVA,0.00026322716504343247
CAIBI,0.0006525285481239804
SAO PEDRO DO IGUACU,0.0006872852233676976
NOVO BARREIRO,0.0009580838323353293
SANTA MARIA DO OESTE,0.0004250797024442083
BOCAIUVA DO SUL,0.0003046690532409171
JURUAIA,0.00037449676996535904
BELO VALE,0.0005182018396165306
ANTONIO OLINTO,0.0005385754678874377
BRAGANEY,0.0007432181345224824
ITAIPULANDIA,0.0003513394817742644
IRACEMINHA,0.001015744032503809
VARGEM BONITA,0.00186219739292365
BALNEARIO BARRA DO SUL,0.0003624830086089715
IVORA,0.002126528442317916
AGRONOMICA,0.0007260845888546016
CANELINHA,0.00032263268269075657
BOA VENTURA DE SAO ROQUE,0.0006284367635506677
SAO JOAO DO OESTE,0.0006248047485160887
CHUPINGUAIA,0.0003486750348675035
WITMARSUM,0.0010005002501250625
ARAPUA,0.0014109347442680777
PAULO FRONTIN,0.0
SAO CRISTOVAO DO SUL,0.0007145409074669524
CAMPO NOVO DE RONDONIA,0.00028038693396887705
SERINGUEIRAS,0.0003375242595561556
OURO VERDE DO OESTE,0.0006648936170212766
SAO JORGE D'OESTE,0.00044306601683650863
PONTE ALTA DO NORTE,0.0011695906432748538
GOVERNADOR MANGABEIRA,0.00014449475002408245
SENADOR SALGADO FILHO,0.0
PAINS,0.0003616200578592093
IRACEMA,0.00024398178269355888
PONTO NOVO,0.0002024428099062015
SEDE NOVA,0.0010377032168799724
BELA VISTA DO TOLDO,0.00047154982709839675
JECEABA,0.0006183017312448475
ITAPETIM,0.00022135320593226593
RODEIRO,0.00036478599221789884
IBICARE,0.0009439899307740718
SALTO VELOSO,0.0006307821698906644
SANTO ANTONIO DA ALEGRIA,0.0004299842339114232
AGUAS FRIAS,0.0
NOVA GUARITA,0.0006720430107526882
CASTANHEIRA,0.0003428963310092582
MAREMA,0.0017142857142857142
MORRO REUTER,0.00046061722708429296
CONDADO,0.0004505857614899369
MARQUES DE SOUZA,0.000750938673341677
PIRATUBA,0.0008010680907877169
JACI,0.0004168982768204558
JAQUIRANA,0.0008192244675040961
PRANCHITA,0.0005888125613346418
DENISE,0.0003143336127409891
DOM AQUINO,0.0003676921191322466
NOVA SANTA BARBARA,0.0007014262333411269
CARAI,0.00012615643397813288
PIRANGUINHO,0.00034722222222222224
MARILENA,0.00042348955392433656
NOVA TEBAS,0.0005506607929515419
IOMERE,0.001012829169480081
PEROLA D'OESTE,0.00047709923664122136
CAPITAO ENEAS,0.00019591197022138053
DUMONT,0.000299311583358276
ITAJA,0.000670391061452514
INAJA,0.0009627727856225931
FEIRA NOVA,0.0005356186395286556
LEBON REGIS,0.00024762690879075525
DIAMANTE D'OESTE,0.0
TEIXEIROPOLIS,0.0007087172218284905
LINDOLFO COLLOR,0.0004897959183673469
MONTES CLAROS DE GOIAS,0.0003728097427612775
GRAO PARA,0.0
CAMPOS NOVOS PAULISTA,0.0006003602161296778
MEDEIROS,0.0007828810020876827
ALMIRANTE TAMANDARE DO SUL,0.0
SALVADOR DAS MISSOES,0.0
RETIROLANDIA,0.00020696791997240429
BOM SUCESSO DO SUL,0.0
BOA VISTA DO TUPIM,0.00016189088554314392
FLORES,0.00013263772216818464
CAMPO DO MEIO,0.000257488627585615
SAO JOAO DO ITAPERIU,0.0007980845969672786
VARGEAO,0.0008401008120974517
ERVAL VELHO,0.000679040289723857
THEOBROMA,0.0002886002886002886
SAO MANOEL DO PARANA,0.0
BARROCAS,0.00018627755355479664
SAO BERNARDINO,0.0
CRUZMALTINA,0.0010270455323519343
AGUAS DE CHAPECO,0.0004604758250191865
FATIMA,0.000783289817232376
JUTI,0.0004420215117135701
NOVA ITABERABA,0.000693000693000693
SAO TOME,0.0005217391304347826
TAMARANA,0.00019946808510638297
FLORAI,0.0
CARACOL,0.00048527984471044967
RIO DOS INDIOS,0.0
BANDEIRA DO SUL,0.0005192107995846313
ANGELICA,0.00027442371020856203
LACERDOPOLIS,0.0013351134846461949
SAO JOAO DO MANHUACU,0.00025698132602364226
IBIRAPUA,0.00034522439585730726
ARARICA,0.0005198405822214521
SAO TOMAS DE AQUINO,0.00042857142857142855
TEOFILANDIA,0.0001330082021724673
VISTA ALEGRE,0.0
MATO LEITAO,0.000656024491581019
CASEIROS,0.0
FERVEDOURO,0.00027139497014655326
KALORE,0.0007412898443291327
SAO SEBASTIAO DO OESTE,0.0004371266210112196
LINDOIA DO SUL,0.0006599208095028596
DONA EMMA,0.000716674629718108
CHAPADAO DO LAGEADO,0.0
UBIRETAMA,0.0
SANTA LUZIA D'OESTE,0.00048262548262548264
IPABA,0.0001598380307954606
CRUZEIRO DO IGUACU,0.0007075471698113207
FRANCISCO ALVES,0.0005005840146837978
SANGAO,0.0002324680356450988
NOVO MUNDO,0.0003204101249599487
COROADOS,0.0004894762604013706
CAMARGO,0.0010940919037199124
ARACARIGUAMA,0.0
BRASILANDIA DO SUL,0.0011605415860735009
PRINCESA,0.0
SANTANA DO MANHUACU,0.00034614053305642093
TERRA NOVA,0.00029394473838918284
JABOTICABA,0.0
BOM REPOUSO,0.0002847110183164088
CARNAIBA,0.00015299097353256157
NORDESTINA,0.00022789425706472196
VENTANIA,0.00024818001323626736
DEZESSEIS DE NOVEMBRO,0.0
PINHAL,0.0
AGUAS MORNAS,0.00045738679676779996
ALTO BELA VISTA,0.0
SALGADO FILHO,0.0
RESERVA DO IGUACU,0.0
BOTUVERA,0.0005636978579481398
CARLINDA,0.00029414648494950483
HONORIO SERPA,0.0
PONTE PRETA,0.001968503937007874
RIBEIRAO CORRENTE,0.0006313131313131314
RIO QUENTE,0.0006504770164787511
BOQUEIRAO,0.00016787912702853944
PRESIDENTE CASTELO BRANCO,0.0005606428704914969
BRACO DO TROMBUDO,0.0007959671000265323
CAPAO DO CIPO,0.0008110300081103001
MONTE CARLO,0.0003028467595396729
SAO JOAO DO POLESINE,0.0011797090051120724
ALAGOINHA,0.00020604395604395604
CORDILHEIRA ALTA,0.000663716814159292
QUERENCIA DO NORTE,0.00024525833878351864
CRUZALTENSE,0.0
PORTO ESPERIDIAO,0.00024799537075307927
PIRAPO,0.0013309671694764862
ZORTEA,0.0
TAQUARUCU DO SUL,0.0009749756256093598
SAO JORGE DO PATROCINIO,0.0005370569280343716
ARAPONGA,0.0003549035845262037
MERCEDES,0.0005379236148466917
UNIAO DO OESTE,0.0012437810945273632
CUNHATAI,0.0
LIMOEIRO DE ANADIA,0.00010427166243787146
ALFREDO VASCONCELOS,0.0004297378599054577
ARMAZEM,0.00034250485215207214
GUARUJA DO SUL,0.0005793742757821553
CANUDOS,0.0001790724049423984
NOVA CANDELARIA,0.0
ANDORINHA,0.0002068537543956423
PACARAIMA,0.00015862105430127426
LUZERNA,0.0005277973258268825
MULUNGU,0.00030205396697543293
CAPELA DO ALTO ALEGRE,0.00025826446280991736
NOVA ESPERANCA DO SUDOESTE,0.0005964214711729623
FLORESTAL,0.00039824771007566706
DOUTOR PEDRINHO,0.0007290400972053463
CORUMBIARA,0.0004155124653739612
JOSE BOITEUX,0.0005991611743559018
ALTAMIRA DO PARANA,0.0017835909631391202
ALTO ALEGRE DOS PARECIS,0.00022632968691059977
VALE DO PARAISO,0.00045072115384615387
MARQUINHO,0.0006912442396313364
XAMBRE,0.0005328596802841918
CABACEIRAS DO PARAGUACU,0.00015863782983448787
IPIRANGA DO SUL,0.0015957446808510637
LINDOESTE,0.0
FAXINALZINHO,0.0
VARGEM,0.0012335526315789473
RIO DAS ANTAS,0.0004837149306675266
OURO,0.00041254125412541255
PONTE ALTA,0.0006451612903225806
SERRANOPOLIS DO IGUACU,0.0006700915791824883
FORMOSA DO SUL,0.0008016032064128256
IBEMA,0.0003139717425431711
UMIRIM,0.00010048736371401296
ITAETE,0.00012414649286157667
CRISTIANOPOLIS,0.0006747638326585695
AMERICA DOURADA,0.0001243008079552517
VIRMOND,0.0
JORDANIA,0.00018446781036709093
SANTANA DO ITARARE,0.0004037141703673799
LUIZIANA,0.00027624309392265195
URUOCA,0.00014372978799856272
CRISTINO CASTRO,0.00019149751053236308
VARGEM ALEGRE,0.0003091190108191654
PORTO BARREIRO,0.000628140703517588
GOIATINS,0.00015273004963726612
PALMEIRAIS,0.00013710838417769247
DAVINOPOLIS,0.0009551098376313276
AMARAJI,8.745080891998251e-05
GUIRICEMA,0.00023972192256981902
DOURADOQUARA,0.0010460251046025104
RIVERSUL,0.00036744442403086535
IBIPITANGA,0.00013380611493945274
PINHAL DE SAO BENTO,0.0
DESCOBERTO,0.00039769337840524953
CAMPO LIMPO DE GOIAS,0.00025188916876574307
TIMBO GRANDE,0.0002518574486840448
MADALENA,0.00010068465565847765
JAMBEIRO,0.0002977519726068185
MOREILANDIA,0.0001774622892635315
CROMINIA,0.000576036866359447
VEREDA,0.00032504469364537625
ROSARIO DA LIMEIRA,0.00043271311120726956
ROMELANDIA,0.0004269854824935952
CHUVISCA,0.000364963503649635
SILVIANOPOLIS,0.0003201024327784891
CAMPOS BORGES,0.0006069802731411229
JUAZEIRINHO,0.00010930156301235107
CRISTIANO OTONI,0.0003878975950349108
PARANHOS,0.00013885031935573453
JARDIM DE PIRANHAS,0.0001338508901084192
DOM JOAQUIM,0.00044933722758930576
PORTO MAUA,0.0008503401360544217
PIEDADE DE CARATINGA,0.00022983222247759135
COMERCINHO,0.0002952465308532625
CARAVELAS,9.052641108043272e-05
JITAUNA,0.0001850481125092524
GONCALVES DIAS,0.00011145786892554614
TEJUCUOCA,0.00010324712198647463
PAULO BENTO,0.0
MORRINHOS DO SUL,0.0
SAO DOMINGOS DO CAPIM,6.222968978499642e-05
ESPIGAO ALTO DO IGUACU,0.0004940711462450593
CANAPI,0.00011287318697443423
CORONEL JOAO SA,0.00012725074759814214
PRUDENTE DE MORAIS,0.00018460402436773122
CORONEL PILAR,0.0
LAMBARI D'OESTE,0.00032331070158422246
CAMACHO,0.0006971070059254096
ITAARA,0.0
SAO BENTO ABADE,0.0003739016638624042
PUXINANA,0.0001455498144239866
VESPASIANO CORREA,0.0
CARVALHOPOLIS,0.0005560189046427579
BONITO DE SANTA FE,0.00016636167027116953
URUCUIA,0.000116461887847202
UNIAO DO SUL,0.0005730659025787965
SAIRE,0.00020483408439164277
MACAPARANA,7.85175879396985e-05
ALFREDO MARCONDES,0.0004780114722753346
NISIA FLORESTA,7.158708568974158e-05
BACURI,0.00010721561059290233
AUGUSTO DE LIMA,0.00041228612657184083
CARNAUBAL,0.00011309018942606728
COQUEIRO SECO,0.00034106412005457026
CAAPORA,9.109542245502163e-05
SANTO ANTONIO DA BARRA,0.00041203131437989287
SANTA ROSA DE LIMA,0.0009315323707498836
PORTO ESTRELA,0.0006951685783802572
PIUM,0.0002582978173834431
POCO DAS ANTAS,0.0
CHAVAL,0.00015277671682835536
PEDRA,8.823010411152286e-05
TRIZIDELA DO VALE,9.044862518089724e-05
URUPEMA,0.0008133387555917039
INHUMA,0.00013055682485801944
FREI INOCENCIO,0.00020695364238410596
MERIDIANO,0.0005230125523012552
WENCESLAU GUIMARAES,9.533797311469158e-05
SANTA RITA DO TRIVELATO,0.0
ROCHEDO,0.00039377830281551486
IPANGUACU,0.00012799180852425445
GLORIA D'OESTE,0.0006648936170212766
IBERTIOGA,0.0003992015968063872
RIO FORTUNA,0.0004329004329004329
DEMERVAL LOBAO,0.00014450867052023122
SAO MIGUEL DO PASSA QUATRO,0.0
DORESOPOLIS,0.0
SAO JOSE DO HERVAL,0.0
ESTRELA DO NORTE,0.0007220216606498195
CORREGO FUNDO,0.00031338138514572234
CATAS ALTAS,0.00036893562073418186
PATROCINIO DO MURIAE,0.00034995625546806647
GOVERNADOR DIX-SEPT ROSADO,0.00015295197308045274
GUAJARA,0.00011808466670602822
IBATEGUARA,0.0001279836180968836
SANTA TEREZA,0.0
SARAPUI,0.00019249278152069297
FLORIANO PEIXOTO,0.0011514104778353484
PALMINOPOLIS,0.0005583472920156337
TACURU,0.00017132088401576153
GONZAGA,0.00032409658078107277
BRAUNAS,0.0004193751310547285
PARANA,0.0004677268475210477
MACAJUBA,0.00017649135192375574
BOM PROGRESSO,0.0
LUPIONOPOLIS,0.0004044489383215369
CERRO NEGRO,0.0
CERRO GRANDE,0.0
ANGULO,0.0006825938566552901
SANTA BARBARA DO LESTE,0.0002444688913335778
FERROS,0.00020627062706270627
OUROLANDIA,0.00011421392267717434
NOVA BRASILANDIA,0.0005256241787122207
INDIAVAI,0.0007196833393306944
CRISTALANDIA,0.0002748007694421544
SAO JORGE DO IVAI,0.00036081544290095615
BRAGA,0.0
SERRA DO MEL,0.00016552180749813787
AIUABA,0.00011433144686446007
SAO FELIPE,9.487666034155598e-05
IACIARA,0.0
DIVISA NOVA,0.00033195020746887966
INUBIA PAULISTA,0.0004976362279173924
POMBOS,7.367025195226167e-05
DORMENTES,0.00010482729702814613
FLOR DA SERRA DO SUL,0.00043449923962633063
VERDELANDIA,0.00021179709837975219
BERIZAL,0.00041981528127623844
DELTA,0.00018573551263001485
BARAO DE ANTONINA,0.0005717552887364208
SAO LUIZ DO NORTE,0.0003835091083413231
SAO FRANCISCO DO BREJAO,0.00016749015995310275
PAULA FREITAS,0.0
SAO JOAO DA MATA,0.0007283321194464676
NOVA INDEPENDENCIA,0.0004934616333580064
ILICINEA,0.0001607200257152041
TUPANATINGA,7.259264636492324e-05
SELVIRIA,0.0003057169061449098
ESPERANCA DO SUL,0.0
PEDRAS ALTAS,0.0
MANFRINOPOLIS,0.0
ARGIRITA,0.0007396449704142012
PINTO BANDEIRA,0.0
SAO SEBASTIAO DA BOA VISTA,7.414547341884777e-05
IBITIURA DE MINAS,0.000572737686139748
JERIQUARA,0.0006347191367819739
CAMPO BONITO,0.0
EUCLIDES DA CUNHA PAULISTA,0.00021447721179624664
CACIMBINHAS,0.0001836715951878042
SANTA FE DO ARAGUAIA,0.00026333113890717575
TUNEIRAS DO OESTE,0.00023438415563107934
LASSANCE,0.00030755036137167463
QUIXABEIRA,0.00022331397945511388
MIRINZAL,0.00013323562720671508
SALOA,0.00012608750472828143
MIRADOR,0.0009107468123861566
PE DE SERRA,0.00014753614635585718
CARMO DE MINAS,0.00013380611493945274
CAFEZAL DO SUL,0.0004988775255674732
ITANHANGA,0.00029048656499636893
PIQUEROBI,0.0005406866720735334
SANTO ANTONIO DO ARACANGUA,0.00023582124749439923
SAO PEDRO DA SERRA,0.0
BALDIM,0.0002563116749967961
CUPARAQUE,0.0003996003996003996
DIONISIO,0.0
NOVA LACERDA,0.0002962524070508073
JATOBA,0.00019398642095053346
COREMAS,0.00012952528981283597
MARECHAL THAUMATURGO,0.00010363231255505466
SAO BONIFACIO,0.0007107320540156361
ITIRAPUA,0.0003056701818737582
ALTO BOA VISTA,0.0002883506343713956
SERICITA,0.0002727396699849993
PIMENTEIRAS,0.00016475821731608864
COCALINHO,0.0003520506953001232
SANTIAGO DO SUL,0.0
SAUDADE DO IGUACU,0.0003610760064993681
MATO CASTELHANO,0.0007867820613690008
LAGOA SECA,7.241916211029438e-05
MIRANDIBA,0.0001292824822236587
INGA,0.00011022927689594356
CAJUEIRO,9.376025502789367e-05
FORTIM,0.0001202573507305634
ITAPIUNA,9.746588693957115e-05
NOVA MARINGA,0.00022598870056497175
SAO FELIX DE MINAS,0.000594883997620464
GENERAL SAMPAIO,0.0002599428125812321
GONCALVES,0.0004592422502870264
ARAGUANA,0.00034524426031417227
FAINA,0.00030413625304136254
APARECIDA DO RIO DOCE,0.0008084074373484236
TIO HUGO,0.0
AMPARO DA SERRA,0.00042753313381787086
SAO PEDRO DA UNIAO,0.0004338394793926247
PARICONHA,0.000189771325552709
JIQUIRICA,0.00013739094593666278
BANZAE,0.00015105740181268882
DOIS IRMAOS DAS MISSOES,0.0
CATARINA,9.582674524459776e-05
QUITERIANOPOLIS,9.44911650760654e-05
ITAPE,0.0002345765892563922
CARLOS GOMES,0.0
VITOR MEIRELES,0.00040461258345134534
VARZEA DA ROCA,0.00014163302882232138
DIVINOPOLIS DO TOCANTINS,0.00028805991646262423
DOM BOSCO,0.0005471956224350205
MUITOS CAPOES,0.0
BOA ESPERANCA DO IGUACU,0.0
ALCINOPOLIS,0.00036920804873546244
FELIXLANDIA,0.00012959243180198278
JEQUITIBA,0.0003840983291722681
COQUEIROS DO SUL,0.0
PERITORO,8.560178051703475e-05
ANITAPOLIS,0.0006195786864931846
BIRITINGA,0.00012512512512512512
SANTO ANTONIO DO PALMA,0.0009420631182289214
APORE,0.0004725897920604915
DOIS IRMAOS DO BURITI,0.00017441353449027645
GUARANTA,0.000299625468164794
IGRAPIUNA,0.00015277671682835536
CORONEL SAPUCAIA,0.00013027618551328816
BROCHIER,0.00039184952978056425
MACHADOS,0.00012254151093682986
IBITIARA,0.00012192891544229714
ALTO PARAGUAI,0.0001743223219733287
VERISSIMO,0.0004944375772558715
PEDRINOPOLIS,0.0005489980785067252
CACAULANDIA,0.000319030148349019
SERROLANDIA,0.00014874312063067083
DIAMANTE DO SUL,0.0005841121495327102
ANTONINA DO NORTE,0.0002710761724044456
SAO JOAO DO ORIENTE,0.00026867275658248256
PORTO,0.00015862944162436547
GUAMIRANGA,0.0
EDEALINA,0.0005422993492407809
SANTA FE DE GOIAS,0.0003621220351258374
MILHA,0.00015218383807639628
DOBRADA,0.00022197558268590456
BANDEIRA,0.000419639110365086
CONCEICAO DA FEIRA,8.786574114752658e-05
PIACABUCU,0.00011205737337516809
MANSIDAO,0.000145623998835008
SARDOA,0.00031441597233139445
SANTA ROSA DE GOIAS,0.0008880994671403197
ITAMBARACA,0.00030539013589861045
SENHORA DOS REMEDIOS,0.00019107671730199676
SANTANA DO MATOS,0.00016728002676480428
PONTO DOS VOLANTES,0.00016421709499958947
DORES DE CAMPOS,0.00019563728846718183
CAPUTIRA,0.00021486892995272884
PORTO VERA CRUZ,0.0015290519877675841
